REFERENCIA;callId;reason
202209;15402725084;Cancelamento
202209;15402725084;Solic Chip Novo
202209;15402725084;Alterar Data de Vencimento
202209;15402725084;2a Via  / Código de Barras
202209;15402725084;Multa Fidelização
202209;15402725084;Problema Contato Canal
202209;15402725084;Problema Técnico
202209;154032254726;Informações Aplicativo
202209;154032254726;Dependente
202209;154032254726;Solic Chip Novo
202209;154015191132;Contestação de Conta
202209;154015191132;Descaso
202209;154015191132;Renovação de Desconto
202209;154021297705;Cancelamento
202209;154036491353;Contest Saldo de Créditos
202209;154036491353;Serviço de Internet
202209;154036491353;Plug-in / Dados Promocionais
202209;154036491353;Falha no Sistema Tim
202209;154036491353;Demora Atendimento
202209;154036491353;2a Via  / Código de Barras
202209;154036491353;Info Saldo de Créditos
202209;154018114417;Informar Prazo
202209;154018114417;Falha no Sistema Tim
202209;15401761005;Informação sobre Ofertas
202209;15401761005;Pagamento em Duplicidade
202209;15401761005;Descaso
202209;15401761005;Não Recebimento Fatura
202209;15401761005;2a Via  / Código de Barras
202209;15401761005;Falha no Sistema Tim
202209;15401761005;Pagamento em Aberto
202209;15401761005;Problema Técnico
202209;154019186603;Falta de Comunicação
202209;154012159632;Solic Chip Novo
202209;15403750586;Problema Técnico
202209;154018427274;Cliente Rechamante
202209;154018427274;Informar Prazo
202209;154018427274;Problema Técnico
202209;154018427274;Falha no Sistema Tim
202209;154018427274;Port In
202209;154038315369;2a Via  / Código de Barras
202209;154038315369;Port Out
202209;154038315369;Baixa Pgto no Sistema
202209;154038315369;Problema Técnico
202209;154032364678;Informar Prazo
202209;154032364678;Descaso
202209;15403819636;Cancelamento
202209;15403819636;Alterar Data de Vencimento
202209;15403819636;Contestação de Conta
202209;154020145952;2a Via  / Código de Barras
202209;154031202614;Informação Procedimento Técnico
202209;154031202614;Cliente Rechamante
202209;154031202614;2a Via  / Código de Barras
202209;154031202614;Desconto
202209;154031202614;Lentidão no Sistema
202209;154031202614;Renovação de Desconto
202209;154031202614;Descaso
202209;154031202614;Informação sobre Plano
202209;154031202614;Troca de Titularidade
202209;154031202614;Mudança de Plano
202209;154031202614;Transferir Pesquisa de Satisfação
202209;154031202614;Retorno de Contato
202209;154031202614;Alterar Data de Vencimento
202209;154022110762;Parcelamento Fatura
202209;154022110762;2a Via  / Código de Barras
202209;154038318626;Problema Técnico
202209;154033130160;Parcelamento Fatura
202209;154033130160;Informação sobre Plano
202209;154030404685;Lentidão no Sistema
202209;154030404685;2a Via  / Código de Barras
202209;154030404685;Contestação de Conta
202209;154019141401;2a Via  / Código de Barras
202209;154019141401;Não Recebimento Fatura
202209;154028425740;Débito Automático
202209;154028425740;Falha no Sistema Tim
202209;154028425740;Alterar Data de Vencimento
202209;154028425740;Esforço para Resolver
202209;154028425740;2a Via  / Código de Barras
202209;154028425740;Baixa Pgto no Sistema
202209;154028425740;Pagamento em Duplicidade
202209;154028425740;Contestação de Conta
202209;15401424935;Problema Técnico
202209;154028411785;2a Via  / Código de Barras
202209;154028411785;Alterar Data de Vencimento
202209;154028411785;Lentidão no Sistema
202209;154023596579;Problema Técnico
202209;154034198825;Recarga
202209;154034198825;2a Via  / Código de Barras
202209;154034198825;Cliente Rechamante
202209;154034198825;Contest Saldo de Créditos
202209;154034198825;Contestação de Conta
202209;154034198825;Parcelamento Fatura
202209;154019302122;Informação sobre Ofertas
202209;154019302122;Aparelho Bloqueado
202209;154019302122;Parcelamento Fatura
202209;154019302122;Informar Prazo
202209;154019302122;Baixa Pgto no Sistema
202209;154019302122;Contest Saldo de Créditos
202209;154019302122;Contestação de Conta
202209;154019302122;Desbloqueio Linha
202209;154019302122;Religa em Confiança
202209;154019302122;2a Via  / Código de Barras
202209;154022300075;Multa Fidelização
202209;154022300075;Desconto
202209;154022300075;Parcelamento Fatura
202209;154022300075;Cancelamento
202209;154022300075;Esforço Físico
202209;154037231147;Parcelamento Fatura
202209;154037231147;Alterar Data de Vencimento
202209;154017242184;Mudança de Plano
202209;154017242184;Cancelamento
202209;154017242184;Declaração Perda e Roubo
202209;154017242184;Contestação de Conta
202209;154017242184;2a Via  / Código de Barras
202209;154017242184;Multa Fidelização
202209;154017242184;Demora Atendimento
202209;154020174727;Problema Contato Canal
202209;154012118150;Desconto
202209;154012118150;2a Via  / Código de Barras
202209;154015356526;2a Via  / Código de Barras
202209;154015356526;Informar Prazo
202209;154015356526;Cancelamento
202209;154015356526;Retorno de Contato
202209;15401982414;Retorno de Contato
202209;154030330869;Recarga
202209;154030330869;Alterar Data de Vencimento
202209;154030330869;Solic Chip Novo
202209;154030330869;2a Via  / Código de Barras
202209;154030330869;Informação Procedimento Técnico
202209;154030330869;Parcelamento Fatura
202209;154030330869;Contestação de Conta
202209;154030330869;Troca de Titularidade
202209;154030330869;Alterar Dados Cadastrais
202209;154030330869;Contest Saldo de Créditos
202209;154030330869;Problema Técnico
202209;154030330869;Baixa Pgto no Sistema
202209;154030330869;Aparelho Bloqueado
202209;154030330869;Serviço de Internet
202209;154038121429;Contestação de Conta
202209;154038121429;Solic Chip Novo
202209;154038121429;Port Out
202209;154038121429;Port In
202209;154038121429;Alterar Data de Vencimento
202209;154026168130;Esforço Físico
202209;154026168130;Solic Chip Novo
202209;154026168130;Cliente Rechamante
202209;154026168130;Desbloqueio Linha
202209;154026168130;Não Recebimento Fatura
202209;154026168130;Problema Técnico
202209;154026168130;Demora Atendimento
202209;154026168130;Alterar Data de Vencimento
202209;154010288693;Problema Técnico
202209;154010288693;Cliente Rechamante
202209;154010288693;Troca de Titularidade
202209;154030340951;Transferir Pesquisa de Satisfação
202209;154030340951;2a Via  / Código de Barras
202209;154030340951;Parcelamento Fatura
202209;154030468793;2a Via  / Código de Barras
202209;154030468793;Cancelamento
202209;15402635435;Descaso
202209;15402635435;Informação sobre Plano
202209;15402635435;Não Recebimento Fatura
202209;15402635435;Falha no Sistema Tim
202209;15402635435;Problema Técnico
202209;15402635435;Cancelamento
202209;15402635435;Ativação Serviço
202209;154014208547;Alterar Data de Vencimento
202209;154032261078;Cancelamento
202209;154032261078;Desconto
202209;154032261078;Informação sobre Plano
202209;154030530149;Cancelamento
202209;154030530149;Recarga
202209;154020139967;Informação sobre Ofertas
202209;154020139967;Mudança de Plano
202209;154020139967;Informação sobre Plano
202209;154015307772;Cancelamento
202209;154010103008;2a Via  / Código de Barras
202209;154010103008;Lentidão no Sistema
202209;154010103008;Desbloqueio Linha
202209;154010103008;Cancelamento
202209;154010103008;Esforço para Resolver
202209;154021127699;2a Via  / Código de Barras
202209;15402195148;Parcelamento Fatura
202209;154021127699;Alterar Dados Cadastrais
202209;15402195148;2a Via  / Código de Barras
202209;154021637194;Informação sobre Plano
202209;154021637194;Cancelamento
202209;154021637194;Pagamento em Aberto
202209;15402320639;Informação sobre Ofertas
202209;15402320639;Cancelamento
202209;15402320639;Informação sobre Plano
202209;15402320639;Alterar Dados Cadastrais
202209;154015640387;Débito Automático
202209;154030119856;Bloqueio Falta Pagamento
202209;154030119856;Contestação de Conta
202209;154030119856;Parcelamento Fatura
202209;154030119856;Erro de Funcionamento
202209;154030119856;Informação sobre Plano
202209;154030119856;Induzir ligar novamente
202209;154030119856;Mudança de Plano
202209;154030119856;Fatura Digital
202209;154026307514;Contest Saldo de Créditos
202209;154026307514;Alterar Data de Vencimento
202209;154026307514;Renovação Benefícios
202209;154038139800;Problema Técnico
202209;154038139800;Bloqueio Falta Pagamento
202209;154038139800;Ativação Serviço
202209;154038139800;Lentidão no Sistema
202209;154010208636;Port In
202209;154010208636;2a Via  / Código de Barras
202209;154010208636;Parcelamento Fatura
202209;154010208636;Baixa Pgto no Sistema
202209;154010208636;Desconto
202209;154029324876;Problema Técnico
202209;154029324876;Induzir ligar novamente
202209;154029324876;Solic Chip Novo
202209;154029324876;Cancelamento
202209;154029324876;Contestação de Conta
202209;154029324876;Informação Procedimento Técnico
202209;154029324876;Port Out
202209;154029324876;Descaso
202209;154029324876;Baixa Pgto no Sistema
202209;154029324876;Pagamento em Aberto
202209;154022302903;Informar Prazo
202209;154022302903;Alterar Data de Vencimento
202209;154022302903;Fatura Digital
202209;154022302903;Pagamento em Duplicidade
202209;154022302903;Descaso
202209;154022302903;Baixa Pgto no Sistema
202209;154022302903;Pagamento em Aberto
202209;154022302903;Contest Saldo de Créditos
202209;154022302903;Contestação de Conta
202209;154038455788;Informação sobre Ofertas
202209;154038455788;Baixa Pgto no Sistema
202209;154038455788;Informação sobre Plano
202209;154038455788;2a Via  / Código de Barras
202209;154017461272;Informação sobre Plano
202209;154017461272;Parcelamento Fatura
202209;154017461272;Multa Fidelização
202209;154017461272;Plug-in / Dados Promocionais
202209;154017461272;2a Via  / Código de Barras
202209;154017461272;Cancelamento
202209;154017461272;Contestação de Conta
202209;154018536511;Descaso
202209;154018536511;Cancelamento
202209;154018536511;2a Via  / Código de Barras
202209;154018338097;Informação sobre Plano
202209;154016299233;Alterar Data de Vencimento
202209;154016299233;Parcelamento Fatura
202209;154016299233;Troca de Titularidade
202209;154016299233;Port Out
202209;154016299233;2a Via  / Código de Barras
202209;154016299233;Informação sobre Ofertas
202209;154016299233;Cliente Rechamante
202209;154010238555;Baixa Pgto no Sistema
202209;154010238555;Contestação de Conta
202209;154010238555;Cancelamento
202209;154010238555;2a Via  / Código de Barras
202209;154010238555;Mudança de Plano
202209;154010238555;Informação sobre Plano
202209;154010446691;Contest Saldo de Créditos
202209;154010446691;Informação sobre Plano
202209;154010446691;Port In
202209;154017458217;Parcelamento Fatura
202209;154017458217;Desbloqueio Linha
202209;154017458217;Port Out
202209;154036234763;Cancelamento
202209;154023124970;Aparelho Bloqueado
202209;154023124970;Erro de Funcionamento
202209;154023124970;Demora Atendimento
202209;15401250176;Alterar Dados Cadastrais
202209;154019342932;Aparelho Bloqueado
202209;154019342932;Contest Saldo de Créditos
202209;154019342932;Contestação de Conta
202209;154019342932;Religa em Confiança
202209;154019342932;2a Via  / Código de Barras
202209;154036181539;Descaso
202209;154036181539;Problema Técnico
202209;154029333450;Recarga
202209;154029333450;Não Recebimento Fatura
202209;154029333450;Esforço para Resolver
202209;15401136877;Informação sobre Plano
202209;15401136877;Retorno de Contato
202209;15401136877;Induzir ligar novamente
202209;154010484140;Problema Técnico
202209;154010484140;Induzir ligar novamente
202209;154010484140;Esforço para Resolver
202209;154010484140;Informação sobre Plano
202209;154010484140;Solic Chip Novo
202209;154010484140;Aparelho Bloqueado
202209;154010484140;Não Recebimento Fatura
202209;154010484140;Contestação de Conta
202209;154035132264;Informação sobre Ofertas
202209;154035132264;Esforço para Resolver
202209;154035132264;Informação Procedimento Técnico
202209;154035132264;Problema Técnico
202209;154035132264;Alterar Dados Cadastrais
202209;154035132264;Problema Contato Canal
202209;154022280816;Informar Prazo
202209;154022280816;Demora Atendimento
202209;154038477958;Problema Técnico
202209;154038477958;Plug-in / Dados Promocionais
202209;154038477958;Mudança de Plano
202209;154038477958;Port In
202209;154038477958;Info Saldo de Créditos
202209;154038477958;Informação sobre Ofertas
202209;154038477958;Transferir Pesquisa de Satisfação
202209;15403423584;Cliente Rechamante
202209;15403423584;Declaração Perda e Roubo
202209;15403423584;Lentidão no Sistema
202209;15403423584;Contest Saldo de Créditos
202209;154028147863;Desbloqueio Linha
202209;154013256765;Contestação de Conta
202209;154015459587;Cancelamento
202209;154015459587;Contestação de Conta
202209;154015459587;Informação sobre Plano
202209;154015459587;Contest Saldo de Créditos
202209;154038222086;Problema Técnico
202209;154038222086;Informação Procedimento Técnico
202209;154038222086;Port In
202209;154038222086;Esforço para Resolver
202209;15401681100;Transferir Pesquisa de Satisfação
202209;15401681100;Esforço Físico
202209;15401681100;Alterar Data de Vencimento
202209;15401681100;Mudança de Plano
202209;154028361544;Alterar Data de Vencimento
202209;154028361544;Port Out
202209;154028361544;Parcelamento Fatura
202209;154028361544;2a Via  / Código de Barras
202209;154038299205;Informação sobre Plano
202209;154036462945;Alterar Dados Cadastrais
202209;154036462945;Cliente Rechamante
202209;154036462945;Baixa Pgto no Sistema
202209;154037382515;Problema Técnico
202209;154037382515;Informações Aplicativo
202209;154037382515;Não Recebimento Fatura
202209;154020108606;Informação sobre Plano
202209;154020108606;Baixa Pgto no Sistema
202209;154020108606;Cliente Rechamante
202209;154022411071;Demora Atendimento
202209;154022411071;Débito Automático
202209;154022411071;Pagamento em Aberto
202209;154022411071;Parcelamento Fatura
202209;154022411071;Não Recebimento Fatura
202209;154022411071;Cliente Rechamante
202209;154022411071;Cancelamento
202209;154022411071;Informação sobre Plano
202209;154022411071;Alterar Data de Vencimento
202209;154028372790;Cancelamento
202209;154028372790;Informar Prazo
202209;154028372790;Condição Diferente da Acordada
202209;154028372790;2a Via  / Código de Barras
202209;154028369804;Problema Técnico
202209;154018523610;Baixa Pgto no Sistema
202209;154018523610;Não Recebimento Fatura
202209;154018523610;Cancelamento
202209;154037511307;Ativação Serviço
202209;154037511307;Multa Fidelização
202209;154037269850;2a Via  / Código de Barras
202209;154029292822;Induzir ligar novamente
202209;154029292822;Tentativa Previa Outro Canal
202209;154029292822;Esforço Físico
202209;154029292822;Informar Prazo
202209;154029292822;Port In
202209;154029292822;Esforço para Resolver
202209;154029292822;Alterar Dados Cadastrais
202209;154029292822;Cliente Rechamante
202209;154029292822;Descaso
202209;154031181858;Condição Diferente da Acordada
202209;154031181858;Transferir Pesquisa de Satisfação
202209;154031181858;Port In
202209;154031181858;Troca de Titularidade
202209;154031181858;Alterar Data de Vencimento
202209;154024438727;2a Via  / Código de Barras
202209;154024438727;Baixa Pgto no Sistema
202209;154024438727;Solic Comprovante Endereço
202209;154024438727;Cliente Rechamante
202209;154024438727;Recarga
202209;15403391564;Informação sobre Plano
202209;15403391564;Alterar Data de Vencimento
202209;15402649597;Esforço Físico
202209;15402649597;Cancelamento
202209;15402649597;Problema Contato Canal
202209;15402649597;Informação sobre Plano
202209;15402649597;Port In
202209;15402649597;2a Via  / Código de Barras
202209;15402649597;Não Recebimento Fatura
202209;15402649597;Tentativa Previa Outro Canal
202209;154028439846;Multa Fidelização
202209;154028439846;Cancelamento
202209;154028439846;Informação sobre Ofertas
202209;154028439846;Renovação de Desconto
202209;154028439846;Informação sobre Plano
202209;154028439846;2a Via  / Código de Barras
202209;154011475589;Solic Chip Novo
202209;154037111794;Contestação de Conta
202209;154037111794;Parcelamento Fatura
202209;154037111794;Informação sobre Ofertas
202209;154022424799;Contestação de Conta
202209;154022424799;Esforço Físico
202209;154022424799;Port In
202209;154022424799;Solic Chip Novo
202209;154022424799;Informação sobre Plano
202209;154010248479;Demora Atendimento
202209;154010248479;2a Via  / Código de Barras
202209;154021663620;Port Out
202209;154021663620;Informar Prazo
202209;154021663620;Bloqueio Falta Pagamento
202209;154037621578;Alterar Data de Vencimento
202209;154037621578;Informações Aplicativo
202209;154037621578;Ativação Serviço
202209;154015681276;Recarga
202209;154015681276;Problema Contato Canal
202209;154015681276;Solic Chip Novo
202209;154012314933;Descaso
202209;154011357677;Demora Atendimento
202209;154011357677;Renovação de Desconto
202209;154011357677;Renovação Benefícios
202209;154011357677;Contest Saldo de Créditos
202209;154011357677;Port Out
202209;154011357677;Mudança de Plano
202209;154011357677;Problema Técnico
202209;154011357677;Informar Prazo
202209;154035417734;Port Out
202209;154035417734;Port In
202209;154035417734;Solic Chip Novo
202209;154035417734;Contestação de Conta
202209;154035417734;Recarga
202209;154035417734;Informação sobre Plano
202209;154035417734;Esforço Físico
202209;154021484985;Esforço para Resolver
202209;154021484985;Ligação Caiu
202209;154021484985;Alterar Dados Cadastrais
202209;154028280498;Demora Atendimento
202209;154028280498;Port Out
202209;154028280498;Cliente Rechamante
202209;154028280498;Não Recebimento Fatura
202209;154028280498;Baixa Pgto no Sistema
202209;154021307425;Transferir Pesquisa de Satisfação
202209;154021307425;Cancelamento
202209;154036416102;2a Via  / Código de Barras
202209;154036416102;Contestação de Conta
202209;154036416102;Falha no Sistema Tim
202209;154036416102;Informação Procedimento Técnico
202209;154036416102;Induzir ligar novamente
202209;154036416102;Esforço Físico
202209;154036416102;Informar Prazo
202209;154036416102;Troca de Titularidade
202209;154021315269;Informação sobre Ofertas
202209;154021315269;Não Recebimento Fatura
202209;154021315269;Parcelamento Fatura
202209;154021315269;Contest Saldo de Créditos
202209;154021315269;Cancelamento
202209;154037160808;Induzir ligar novamente
202209;154037160808;Esforço para Resolver
202209;154037160808;Descaso
202209;154018125999;Baixa Pgto no Sistema
202209;154018125999;Problema Técnico
202209;154018125999;Descaso
202209;154018125999;Transferência de ligação
202209;154018125999;Ativação Serviço
202209;154018125999;Retorno de Contato
202209;154018125999;Não Recebimento Fatura
202209;154019132027;Baixa Pgto no Sistema
202209;154019132027;Desbloqueio Linha
202209;154019109633;Alterar Data de Vencimento
202209;154019109633;Port Out
202209;154019109633;Baixa Pgto no Sistema
202209;154019109633;Lentidão no Sistema
202209;154019109633;Cliente Rechamante
202209;154019109633;Problema Técnico
202209;154019109633;Dependente
202209;154019109633;Informação sobre Plano
202209;154019109633;Renovação de Benefício
202209;154015313870;Informação sobre Plano
202209;154015313870;Problema Técnico
202209;154015313870;Troca de Titularidade
202209;154015313870;Contestação de Conta
202209;154015313870;Parcelamento Fatura
202209;154019140932;Aparelho Bloqueado
202209;154019140932;Problema Técnico
202209;154019140932;Bloqueio Falta Pagamento
202209;154019140932;Problema Contato Canal
202209;154019140932;Declaração Perda e Roubo
202209;154019140932;Retorno de Contato
202209;15403861561;Parcelamento Fatura
202209;15403861561;2a Via  / Código de Barras
202209;154036193663;Baixa Pgto no Sistema
202209;154036193663;Contest Saldo de Créditos
202209;154036193663;Pagamento em Aberto
202209;154036193663;Multa Fidelização
202209;154036466633;Problema Técnico
202209;154036466633;Falha no Sistema Tim
202209;154036466633;Informação sobre Plano
202209;154036466633;Aparelho Bloqueado
202209;154012131295;Port Out
202209;154012131295;Descaso
202209;154012131295;Abertura Chamado
202209;154012131295;Troca de Titularidade
202209;154012131295;Demora Atendimento
202209;154012131295;Cancelamento
202209;154012131295;Mudança de Plano
202209;154012131295;Pagamento em Aberto
202209;154030163186;Problema Técnico
202209;154030163186;Solic Chip Novo
202209;154017224204;Problema Técnico
202209;154017224204;Contestação de Conta
202209;154039452064;Informação sobre Plano
202209;154039452064;Retorno de Contato
202209;154039452064;Contest Saldo de Créditos
202209;154039452064;Esforço para Resolver
202209;154039452064;Info Saldo de Créditos
202209;154039452064;Alterar Dados Cadastrais
202209;154029314627;Parcelamento Fatura
202209;154023144036;Cancelamento
202209;154023144036;Ação de Cobrança
202209;15403830682;Condição Diferente da Acordada
202209;15403830682;2a Via  / Código de Barras
202209;15403830682;Informação Procedimento Técnico
202209;154015459191;2a Via  / Código de Barras
202209;154015459191;Baixa Pgto no Sistema
202209;154015459191;Informação sobre Plano
202209;154015459191;Informar Prazo
202209;154015459191;Informação sobre Ofertas
202209;154015459191;Tentativa Previa Outro Canal
202209;154015459191;Parcelamento Fatura
202209;154035152980;Renovação de Desconto
202209;154035152980;Retorno de Contato
202209;154035152980;2a Via  / Código de Barras
202209;154035152980;Parcelamento Fatura
202209;154035152980;Alterar Dados Cadastrais
202209;154035152980;Descaso
202209;154035152980;Não Recebimento Fatura
202209;154035152980;Induzir ligar novamente
202209;154035152980;Port Out
202209;154030276947;Informações Aplicativo
202209;154030276947;2a Via  / Código de Barras
202209;154023120035;Condição Diferente da Acordada
202209;154023120035;Alterar Data de Vencimento
202209;154026307998;Baixa Pgto no Sistema
202209;154026307998;Tentativa Previa Outro Canal
202209;154026307998;Contest Saldo de Créditos
202209;154026307998;Plug-in / Dados Promocionais
202209;154027200058;Alterar Data de Vencimento
202209;154027200058;2a Via  / Código de Barras
202209;154028465693;Problema Técnico
202209;154019279580;Informação sobre Ofertas
202209;154031168330;Alterar Data de Vencimento
202209;154031168330;Informação sobre Plano
202209;154031168330;Contestação de Conta
202209;154019448907;Tentativa Previa Outro Canal
202209;154023137532;Cancelamento
202209;154038156576;2a Via  / Código de Barras
202209;154038156576;Problema Técnico
202209;154038156576;Parcelamento Fatura
202209;154036157664;Parcelamento Fatura
202209;154036157664;Contestação de Conta
202209;154015632763;Problema Técnico
202209;154015632763;2a Via  / Código de Barras
202209;154015632763;Baixa Pgto no Sistema
202209;154015632763;Descaso
202209;154015632763;Renovação de Benefício
202209;154015632763;Parcelamento Fatura
202209;154027154623;Problema Contato Canal
202209;154027154623;Problema Técnico
202209;154027154623;Esforço para Resolver
202209;154027154623;Tentativa Previa Outro Canal
202209;154027154623;Contestação de Conta
202209;154027154623;Cliente Rechamante
202209;15402057009;Desbloqueio Linha
202209;15402057009;Retorno de Contato
202209;15402057009;Baixa Pgto no Sistema
202209;15402057009;Contestação de Conta
202209;15402057009;2a Via  / Código de Barras
202209;154019263466;Parcelamento Fatura
202209;154019263466;Retorno de Contato
202209;154019263466;Baixa Pgto no Sistema
202209;154028293490;Bloqueio Falta Pagamento
202209;154028293490;Falha no Sistema Tim
202209;154028293490;Informação sobre Plano
202209;154014122195;Contestação de Conta
202209;154014122195;Problema Técnico
202209;154014122195;Declaração Perda e Roubo
202209;154014122195;Descaso
202209;154033130469;2a Via  / Código de Barras
202209;154033130469;Parcelamento Fatura
202209;154024486474;2a Via  / Código de Barras
202209;154024486474;Tentativa Previa Outro Canal
202209;154024486474;Informação sobre Plano
202209;154024486474;Parcelamento Fatura
202209;154011307149;Parcelamento Fatura
202209;154010410382;Aparelho Bloqueado
202209;154010410382;Desconto
202209;154010410382;2a Via  / Código de Barras
202209;154010410382;Alterar Dados Cadastrais
202209;154010410382;Cliente Rechamante
202209;154010410382;Port Out
202209;154010410382;Desbloqueio Linha
202209;154010410382;Descaso
202209;154010410382;Ativação Serviço
202209;154010410382;Parcelamento Fatura
202209;154010410382;Retorno de Contato
202209;154021362996;Parcelamento Fatura
202209;154033183587;Desbloqueio Linha
202209;154033183587;Alterar Dados Cadastrais
202209;154025206255;Parcelamento Fatura
202209;154025206255;Troca de Titularidade
202209;154025206255;Solic Comprovante Endereço
202209;154025206255;Declaração Perda e Roubo
202209;154025206255;Descaso
202209;154014170924;Contestação de Conta
202209;154010407073;Baixa Pgto no Sistema
202209;154010407073;Parcelamento Fatura
202209;154010407073;2a Via  / Código de Barras
202209;15401146641;Informar Prazo
202209;15401146641;Parcelamento Fatura
202209;154031477754;Erro de Funcionamento
202209;154031477754;Solicitar Gravação
202209;154031477754;2a Via  / Código de Barras
202209;154031477754;Baixa Pgto no Sistema
202209;154031477754;Tentativa Previa Outro Canal
202209;154031477754;Ligação Caiu
202209;154018398805;2a Via  / Código de Barras
202209;154018398805;Baixa Pgto no Sistema
202209;154018398805;Recarga
202209;154025486564;Parcelamento Fatura
202209;154025486564;Desbloqueio Linha
202209;154025486564;Abertura Chamado
202209;154025486564;Baixa Pgto no Sistema
202209;154025486564;Alterar Data de Vencimento
202209;154025486564;2a Via  / Código de Barras
202209;154025486564;Descaso
202209;154025486564;Tentativa Previa Outro Canal
202209;154019261357;Esforço para Resolver
202209;154019261357;Demora Atendimento
202209;154019261357;Baixa Pgto no Sistema
202209;154019261357;2a Via  / Código de Barras
202209;154030356081;Problema Técnico
202209;154030356081;Bloqueio Falta Pagamento
202209;154030356081;Induzir ligar novamente
202209;154030356081;Cancelamento
202209;154015517762;Demora Atendimento
202209;154015517762;Não Recebimento Fatura
202209;154015517762;Troca de Titularidade
202209;154015517762;Port Out
202209;154015517762;Alterar Dados Cadastrais
202209;154020194637;Contestação de Conta
202209;154020194637;Desbloqueio Linha
202209;154020194637;Descaso
202209;154020194637;Contest Saldo de Créditos
202209;154020194637;2a Via  / Código de Barras
202209;154020194637;Cancelamento
202209;154020194637;Baixa Pgto no Sistema
202209;154020194637;Renovação de Benefício
202209;154020194637;Condição Diferente da Acordada
202209;154029551693;Abertura Chamado
202209;154029551693;Problema Técnico
202209;154029551693;Dependente
202209;154023495309;Tentativa Previa Outro Canal
202209;154023495309;Dependente
202209;154023495309;Esforço Físico
202209;154021395588;Dependente
202209;154021395588;Contestação de Conta
202209;154021395588;Informação sobre Plano
202209;154021395588;Baixa Pgto no Sistema
202209;154021395588;Falha no Sistema Tim
202209;154021395588;2a Via  / Código de Barras
202209;154010129468;2a Via  / Código de Barras
202209;154010129468;Descaso
202209;154022335171;Transferir Pesquisa de Satisfação
202209;154022335171;Cancelamento
202209;154022335171;Problema Técnico
202209;154022335171;Bloqueio Falta Pagamento
202209;154022335171;Contestação de Conta
202209;154012122852;Não Recebimento Fatura
202209;154012122852;Informação sobre Plano
202209;154012122852;2a Via  / Código de Barras
202209;154012122852;Alterar Data de Vencimento
202209;154012122852;Baixa Pgto no Sistema
202209;154033115490;Informação sobre Plano
202209;154033115490;2a Via  / Código de Barras
202209;154033115490;Contestação de Conta
202209;154017249666;Informar Prazo
202209;154017249666;Não Recebimento Fatura
202209;154017249666;Retorno de Contato
202209;154030402398;Parcelamento Fatura
202209;154030402398;2a Via  / Código de Barras
202209;154030402398;Baixa Pgto no Sistema
202209;154030402398;Não Recebimento Fatura
202209;154030402398;Contestação de Conta
202209;154030402398;Multa Fidelização
202209;154030402398;Info Saldo de Créditos
202209;154030402398;Informação sobre Plano
202209;154030402398;Troca de Titularidade
202209;154031441921;Esforço para Resolver
202209;154031441921;Desbloqueio Linha
202209;154031441921;Port Out
202209;154016156983;2a Via  / Código de Barras
202209;154030389844;Parcelamento Fatura
202209;154030389844;2a Via  / Código de Barras
202209;154025226843;Descaso
202209;154036331341;Desbloqueio Linha
202209;154036331341;Informar Prazo
202209;154036331341;Aparelho Bloqueado
202209;154036331341;Baixa Pgto no Sistema
202209;154036331341;Demora Atendimento
202209;154038101078;Induzir ligar novamente
202209;154038101078;Informar Prazo
202209;154038101078;Port Out
202209;154038101078;Demora Atendimento
202209;154038101078;Descaso
202209;154031409004;Baixa Pgto no Sistema
202209;154031409004;Desbloqueio Linha
202209;15401959040;Desbloqueio Linha
202209;15401959040;Contestação de Conta
202209;15401959040;Parcelamento Fatura
202209;154037118512;Port In
202209;154037118512;Esforço Físico
202209;154037118512;Troca de Titularidade
202209;154026264763;Transferir Pesquisa de Satisfação
202209;154026264763;Contest Saldo de Créditos
202209;15401944921;Problema Técnico
202209;15401944921;2a Via  / Código de Barras
202209;15401944921;Alterar Dados Cadastrais
202209;15401944921;Baixa Pgto no Sistema
202209;154029516200;Contestação de Conta
202209;154029516200;Pagamento em Aberto
202209;154029516200;Alterar Dados Cadastrais
202209;154029516200;Esforço para Resolver
202209;154029516200;Informação sobre Plano
202209;154029516200;Falha no Sistema Tim
202209;154016153802;Não Recebimento Fatura
202209;154016153802;Cancelamento
202209;154016153802;Solic Chip Novo
202209;154016153802;Mudança de Plano
202209;154016153802;Retorno de Contato
202209;15402630406;Descaso
202209;15402630406;Renovação Benefícios
202209;15402630406;Alterar Data de Vencimento
202209;15402630406;Transferir Pesquisa de Satisfação
202209;15403035352;Solic Chip Novo
202209;15403035352;Induzir ligar novamente
202209;15403035352;Baixa Pgto no Sistema
202209;154027149010;Desbloqueio Linha
202209;154027149010;Ligação Caiu
202209;154027149010;Declaração Perda e Roubo
202209;154033112424;Contest Saldo de Créditos
202209;15403138547;Ativação Serviço
202209;15403138547;Alterar Data de Vencimento
202209;15403138547;Informação sobre Plano
202209;15403138547;Alterar Dados Cadastrais
202209;15403138547;Cliente Rechamante
202209;15403138547;Desbloqueio Linha
202209;15403138547;Contestação de Conta
202209;15403138547;Baixa Pgto no Sistema
202209;154037523549;Tentativa Previa Outro Canal
202209;154011217779;2a Via  / Código de Barras
202209;154035412195;Problema Contato Canal
202209;154035412195;Parcelamento Fatura
202209;154011389216;Alterar Dados Cadastrais
202209;15402854412;Desbloqueio Linha
202209;15402854412;Falha no Sistema Tim
202209;15402854412;Problema Técnico
